case,spectrum,bin_center_ell,planck_data_bin,model_bin,model_minus_planck,sigma,io_minus_planck_sigma
io_conditional_structured,TE,1563.0,-1.064528676379957e-06,1.7795510161006855e-07,1.2424837779900255e-06,1.098478579403356e-05,0.11310951358422362
io_conditional_structured,TE,1580.0,-4.700731881474812e-06,-1.1529125580342723e-05,-6.828393698867911e-06,1.083703152903539e-05,-0.6300981666956273
io_conditional_structured,TE,1597.0,-2.440193260367196e-05,-2.4350542082780555e-05,5.139052089140516e-08,1.072818525818847e-05,0.004790234289828325
io_conditional_structured,TE,1614.0,-2.288022572185279e-05,-3.663188984143448e-05,-1.375166411958169e-05,1.067172002100698e-05,-1.2886080306184875
io_conditional_structured,TE,1631.0,-5.988300784590047e-05,-4.6915621244601546e-05,1.2967386601298927e-05,1.068396027485206e-05,1.2137247114088963
io_conditional_structured,TE,1648.0,-5.257834465251017e-05,-5.420483547052765e-05,-1.6264908180174827e-06,1.076976082087286e-05,-0.1510238569890227
io_conditional_structured,TE,1665.0,-5.77523874455801e-05,-5.805535252251353e-05,-3.0296507693343226e-07,1.090389942629607e-05,-0.027785021219362625
io_conditional_structured,TE,1682.0,-6.642625816889085e-05,-5.83373874156605e-05,8.088870753230351e-06,1.104853902578707e-05,0.7321212998706063
io_conditional_structured,TE,1699.0,-5.679376398279237e-05,-5.5500131798412266e-05,1.293632184380104e-06,1.123060770856116e-05,0.11518808402451458
io_conditional_structured,TE,1716.0,-4.728456649331062e-05,-5.0185927287551914e-05,-2.9013607942412966e-06,1.139704424322088e-05,-0.2545713372980074
io_conditional_structured,TE,1733.0,-5.899785421655406e-05,-4.3263788625635175e-05,1.5734065590918888e-05,1.157663719971788e-05,1.3591222839135293
io_conditional_structured,TE,1750.0,-4.558710290328752e-05,-3.570215401403894e-05,9.884948889248577e-06,1.172757610654021e-05,0.8428808135157579
io_conditional_structured,TE,1767.0,-2.646523534004674e-05,-2.8358881804687126e-05,-1.8936464646403848e-06,1.186066736470873e-05,-0.1596576656617912
io_conditional_structured,TE,1784.0,-2.331096777943471e-05,-2.1978465606525718e-05,1.3325021729089928e-06,1.20021732009217e-05,0.11102174169646743
io_conditional_structured,TE,1801.0,-1.565742714912193e-05,-1.711642178899144e-05,-1.4589946398695095e-06,1.207440433129723e-05,-0.12083367426149132
io_conditional_structured,TE,1818.0,-1.854449943873453e-06,-1.4007335762419582e-05,-1.2152885818546129e-05,1.221446403521443e-05,-0.9949585821784099
io_conditional_structured,TE,1835.0,-9.168411610466574e-06,-1.2739337150355033e-05,-3.5709255398884583e-06,1.232098814207635e-05,-0.28982460649350816
io_conditional_structured,TE,1852.0,3.323568793182388e-06,-1.3099403678546998e-05,-1.6422972471729384e-05,1.245284405542141e-05,-1.3188129875102352
io_conditional_structured,TE,1869.0,-8.609086432888224e-06,-1.4747241403605772e-05,-6.138154970717548e-06,1.25749216296134e-05,-0.48812669784457796
io_conditional_structured,TE,1886.0,2.931518401306772e-06,-1.723938586037468e-05,-2.0170904261681452e-05,1.275257837481776e-05,-1.5817118443680769
io_conditional_structured,TE,1903.0,-1.926067898940946e-05,-2.0062269904241262e-05,-8.015909148318007e-07,1.297745098939136e-05,-0.06176797858740326
io_conditional_structured,TE,1920.0,-1.493138879926152e-05,-2.2749961139319228e-05,-7.818572340057708e-06,1.32366370702179e-05,-0.5906766423058692
io_conditional_structured,TE,1937.0,-2.213392154726815e-05,-2.4908975432902723e-05,-2.7750538856345744e-06,1.349321361644008e-05,-0.20566293282820777
io_conditional_structured,TE,1954.0,-9.64192846742744e-06,-2.622445446110897e-05,-1.6582525993681528e-05,1.377942569537149e-05,-1.203426496885977
io_conditional_structured,TE,1971.0,-4.534707168976479e-05,-2.656325537676208e-05,1.878381631300271e-05,1.411488194278426e-05,1.3307809721076187
io_conditional_structured,TE,1988.0,-4.42369765922772e-05,-2.5872798467605567e-05,1.8364178124671635e-05,1.448985151789752e-05,1.2673820778624707
io_conditional_structured,EE,32.0,0.0003829155930080919,0.0001782339984683818,-0.0002046815945397101,0.0002266648290615134,-0.9030143555450441
io_conditional_structured,EE,37.0,0.0002902169839867695,0.00022048268165419555,-6.973430233257394e-05,0.0001710003392484029,-0.40780212857516446
io_conditional_structured,EE,42.0,0.0002432009649547352,0.0002633837744758736,2.0182809521138373e-05,0.0001374754260741474,0.14681030710356024
io_conditional_structured,EE,47.0,0.00039348046590802,0.00030599209363271545,-8.748837227530454e-05,0.0001165257114531615,-0.750807449997602
io_conditional_structured,EE,52.0,0.0003350515432223939,0.0003475794464848487,1.252790326245482e-05,0.0001024751850599969,0.12225304355508132
io_conditional_structured,EE,57.0,0.000366812872560042,0.0003870963017930971,2.0283429233055087e-05,9.259503663897808e-05,0.21905525360002648
io_conditional_structured,EE,62.0,0.0004768025867478864,0.00042366686418425997,-5.3135722563626444e-05,8.516889171569225e-05,-0.6238865094194511
io_conditional_structured,EE,67.0,0.0004570177185227803,0.00045668994626151015,-3.277722612701219e-07,7.969328607598553e-05,-0.004112921896050306
io_conditional_structured,EE,72.0,0.0004267250359402387,0.0004855741609537163,5.8849125013477575e-05,7.523647704173897e-05,0.7821887377957613
io_conditional_structured,EE,77.0,0.0004690897353540641,0.0005102627696808808,4.1173034326816705e-05,7.16847458096387e-05,0.5743625629384682
io_conditional_structured,EE,82.0,0.0004822373749365797,0.0005303866875746711,4.81493126380914e-05,6.844651577226232e-05,0.7034589284032442
io_conditional_structured,EE,87.0,0.0004018019458040799,0.0005453708087834732,0.00014356886297939335,6.546978603150297e-05,2.192902584259408
io_conditional_structured,EE,92.0,0.0005795031253482448,0.0005551895911050441,-2.431353424320066e-05,6.275779120862556e-05,-0.3874185782347763
io_conditional_structured,EE,97.0,0.000379873029008304,0.0005599779891357315,0.00018010496012742748,6.014332503268916e-05,2.9945959926481724
io_conditional_structured,EE,104.0,0.0004780246302254382,0.0005578990923070311,7.98744620815929e-05,4.118918935726578e-05,1.9392093733328843
io_conditional_structured,EE,113.0,0.0004508629803586519,0.0005424649718338284,9.160199147517645e-05,3.797335060717458e-05,2.412270447840582
io_conditional_structured,EE,122.0,0.0004655725232699187,0.0005136941357486692,4.812161247875053e-05,3.484406417391582e-05,1.3810562464402258
io_conditional_structured,EE,131.0,0.0004021128328379709,0.00047362043422946647,7.150760139149558e-05,3.174814972509283e-05,2.2523391760048934
io_conditional_structured,EE,140.0,0.0003490710354709881,0.0004251186480382724,7.604761256728432e-05,2.890506205252507e-05,2.6309444494218273
io_conditional_structured,EE,149.0,0.0002827521695864853,0.0003716495484591375,8.889737887265216e-05,2.618178147210475e-05,3.3953907593097683
io_conditional_structured,EE,158.0,0.0002699727054468822,0.0003164219158097085,4.644921036282628e-05,2.37052169136743e-05,1.9594509736813317
io_conditional_structured,EE,167.0,0.0001915773606985458,0.0002625715085507079,7.09941478521621e-05,2.151152321849115e-05,3.3002845559135507
io_conditional_structured,EE,176.0,0.0001947540498599992,0.00021326593233305773,1.851188247305852e-05,1.962769972270085e-05,0.9431508905573991
io_conditional_structured,EE,185.0,0.0001525148769999869,0.00017138363918770382,1.8868762187716922e-05,1.812757363378796e-05,1.0408873558537068
io_conditional_structured,EE,194.0,0.0001317992050745815,0.00013926362787438032,7.464422799798829e-06,1.69777105869474e-05,0.4396601509709758
io_conditional_structured,EE,203.0,0.0001053045178405046,0.00011888218403503141,1.3577666194526813e-05,1.61904801604793e-05,0.8386203534389101
io_conditional_structured,EE,212.0,0.0001221186648069779,0.0001114356895468882,-1.0682975260089717e-05,1.581215451611719e-05,-0.6756179399335274
io_conditional_structured,EE,221.0,0.0001119553641286111,0.0001178091708174087,5.853806688797602e-06,1.571064981808289e-05,0.3726011817830664
io_conditional_structured,EE,230.0,0.0001464281519115903,0.0001381273457747299,-8.300806136860402e-06,1.596288076107513e-05,-0.5200067745354333
io_conditional_structured,EE,239.0,0.0001950583271470969,0.00017167377878519853,-2.338454836189836e-05,1.650679442096313e-05,-1.4166619978135
io_conditional_structured,EE,248.0,0.0002146727560017316,0.00021753701407249595,2.8642580707643485e-06,1.734375053340182e-05,0.1651464062082857
io_conditional_structured,EE,257.0,0.0002969663380366983,0.0002740716590784703,-2.2894678958227993e-05,1.842497765434191e-05,-1.242589238789811
io_conditional_structured,EE,266.0,0.000341545575909724,0.00033912987433620145,-2.4157015735225534e-06,1.972053338610617e-05,-0.12249676650351164
io_conditional_structured,EE,275.0,0.0004397937555618119,0.0004105054021695838,-2.9288353392228114e-05,2.110411480905324e-05,-1.3878029785766708
io_conditional_structured,EE,284.0,0.0004521679231913295,0.0004856976760782124,3.352975288688291e-05,2.259792944868988e-05,1.4837533218702388
io_conditional_structured,EE,293.0,0.0005991173197891913,0.0005619488887741037,-3.716843101508752e-05,2.410869191064628e-05,-1.5417025176166494
io_conditional_structured,EE,302.0,0.0006393367840258871,0.0006364834328509441,-2.8533511749430016e-06,2.553027623803971e-05,-0.11176342740434407
io_conditional_structured,EE,311.0,0.0007096635815355694,0.0007066634085094314,-3.000173026137978e-06,2.684488229198235e-05,-0.11175958953763145
io_conditional_structured,EE,320.0,0.0007730695218374021,0.000770264069836567,-2.805452000835128e-06,2.793951346686259e-05,-0.10041162685823106
io_conditional_structured,EE,329.0,0.000878589790445054,0.0008251952311346277,-5.339455931042622e-05,2.890224375107785e-05,-1.8474191751439706
io_conditional_structured,EE,338.0,0.0008809730124280322,0.0008693794911807127,-1.1593521247319459e-05,2.956108541258611e-05,-0.39218861843223557
io_conditional_structured,EE,347.0,0.0008440014086208539,0.0009012243729039713,5.722296428311744e-05,2.99929237296987e-05,1.9078821657675147
io_conditional_structured,EE,356.0,0.000924008056323044,0.0009202668238582085,-3.741232464835498e-06,3.017663046576582e-05,-0.1239778069019262
io_conditional_structured,EE,365.0,0.0008703806167709409,0.0009263269862689374,5.594636949799651e-05,2.991756717357111e-05,1.8700173437704852
io_conditional_structured,EE,374.0,0.000944502798737376,0.0009192271570817893,-2.5275641655586687e-05,2.950761865585806e-05,-0.8565801920640177
io_conditional_structured,EE,383.0,0.0009153439028084977,0.0008989935202538465,-1.6350382554651197e-05,2.882696353770964e-05,-0.5671905933922816
io_conditional_structured,EE,392.0,0.0009119247240306576,0.0008667020684970436,-4.522265553361408e-05,2.792943862036818e-05,-1.6191752418766638
io_conditional_structured,EE,401.0,0.0008253277462924597,0.0008239947287735472,-1.3330175189124908e-06,2.671652263044312e-05,-0.049894873571365725
io_conditional_structured,EE,410.0,0.0007842744324711384,0.0007725337521930022,-1.1740680278136224e-05,2.543509855247062e-05,-0.4615936617629422
io_conditional_structured,EE,419.0,0.0006888753378376132,0.0007140013128545986,2.5125975016985417e-05,2.403536497844603e-05,1.045375222698611
io_conditional_structured,EE,428.0,0.0006545856744095218,0.0006503370607850198,-4.248613624502004e-06,2.253330089845125e-05,-0.18854821331543212
io_conditional_structured,EE,437.0,0.0006346861106978031,0.0005837688952649773,-5.091721543282581e-05,2.104969884303582e-05,-2.4189046984713274
io_conditional_structured,EE,446.0,0.000546028396502952,0.0005165550291129803,-2.9473367389971764e-05,1.954649711691967e-05,-1.5078592964086277
io_conditional_structured,EE,455.0,0.0004675196163880755,0.00045094883626421007,-1.657078012386545e-05,1.813578246919927e-05,-0.9137063786472006
io_conditional_structured,EE,464.0,0.0004246250354194781,0.0003889908039329856,-3.563423148649251e-05,1.683254491308525e-05,-2.1169841916649954
io_conditional_structured,EE,473.0,0.00032478519487218,0.00033222422901083297,7.4390341386529855e-06,1.568667148604026e-05,0.4742264249795161
io_conditional_structured,EE,482.0,0.000309173811620567,0.00028206742343947526,-2.7106388181091757e-05,1.464696152797286e-05,-1.8506492373400316
io_conditional_structured,EE,491.0,0.0002680264316682005,0.00023993760030339783,-2.808883136480269e-05,1.38202219917821e-05,-2.032444296589817
io_conditional_structured,EE,500.0,0.0002082591856634244,0.000207081859375328,-1.1773262880964146e-06,1.312994831091249e-05,-0.08966724470026448
io_conditional_structured,EE,509.0,0.0001991396657847508,0.0001838693089014031,-1.5270356883347698e-05,1.079695542707734e-05,-1.4143206375615536
io_conditional_structured,EE,518.0,0.0001718016152086784,0.00017019470632033306,-1.6069088883453344e-06,1.043835969217022e-05,-0.15394266299815973
io_conditional_structured,EE,527.0,0.0001468705977041536,0.0001659357721598727,1.9065174455719098e-05,1.027551543367762e-05,1.8553983572671886
io_conditional_structured,EE,536.0,0.0001465286767256039,0.0001709298470304044,2.4401170304800494e-05,1.027079940807646e-05,2.3757810210578736
io_conditional_structured,EE,545.0,0.000181351457923869,0.00018449038953849363,3.138931614624633e-06,1.041435802833689e-05,0.30140423500745545
io_conditional_structured,EE,554.0,0.0001740570993179281,0.00020534324336468244,3.128614404675434e-05,1.070186941867986e-05,2.9234279379399934
io_conditional_structured,EE,563.0,0.0002106013775879401,0.00023215240537890493,2.155102779096484e-05,1.1088477880961e-05,1.94355149753855
io_conditional_structured,EE,572.0,0.0002279597651277145,0.00026358054416357793,3.562077903586342e-05,1.154202714664273e-05,3.0861804935387425
io_conditional_structured,EE,581.0,0.000287965897285525,0.00029823279588353063,1.0266898598005616e-05,1.211241398317572e-05,0.847634386693392
io_conditional_structured,EE,590.0,0.0002753843951509043,0.0003345797457583238,5.919535060741951e-05,1.270131835792745e-05,4.660567426095032
io_conditional_structured,EE,599.0,0.0003186175356020685,0.00037105808943208875,5.244055383002026e-05,1.328863991983179e-05,3.9462694561960907
io_conditional_structured,EE,608.0,0.0003750748746066238,0.00040610447588833407,3.102960128171026e-05,1.390822106483283e-05,2.2310258901599664
io_conditional_structured,EE,617.0,0.0004266725611687871,0.0004382362881229414,1.1563726954154287e-05,1.444651027874394e-05,0.8004512322376378
io_conditional_structured,EE,626.0,0.0004159953775114264,0.000466388187966371,5.03928104549446e-05,1.49233631994918e-05,3.37677303576319
io_conditional_structured,EE,635.0,0.0004694087497841683,0.0004897205878564548,2.0311838072286552e-05,1.539527442731963e-05,1.3193553754548375
io_conditional_structured,EE,644.0,0.0004979922035648487,0.0005074020131415399,9.409809576691212e-06,1.571946685708357e-05,0.5986086972441388
io_conditional_structured,EE,653.0,0.0004829222956314334,0.0005186367309689885,3.5714435337555125e-05,1.590196349310273e-05,2.2459135535712806
io_conditional_structured,EE,662.0,0.0004972908548159758,0.0005230933734994013,2.5802518683425537e-05,1.605686179155641e-05,1.6069465514733354
io_conditional_structured,EE,671.0,0.0005069446510548587,0.0005209620585804155,1.4017407525556769e-05,1.605531716666193e-05,0.8730694872016119
io_conditional_structured,EE,680.0,0.000496654420725652,0.0005124878472346785,1.5833426509026484e-05,1.597116881753805e-05,0.9913755649267002
io_conditional_structured,EE,689.0,0.0005037590391888516,0.0004979201044109778,-5.838934777873794e-06,1.571647696131556e-05,-0.37151677136330946
io_conditional_structured,EE,698.0,0.0005014673181957332,0.00047769650764741266,-2.377081054832057e-05,1.542786456257546e-05,-1.540771274722182
io_conditional_structured,EE,707.0,0.0004583268784967367,0.0004526956603769508,-5.631218119785879e-06,1.50824461335057e-05,-0.3733623889613045
io_conditional_structured,EE,716.0,0.0004458601721439045,0.00042390731539219766,-2.1952856751706847e-05,1.462822646355679e-05,-1.5007189563545427
io_conditional_structured,EE,725.0,0.0003991739213889232,0.0003923219138014781,-6.852007587445058e-06,1.414931159317462e-05,-0.484264378681882
io_conditional_structured,EE,734.0,0.0003757089945377084,0.0003589344764403726,-1.677451809733581e-05,1.362748275851917e-05,-1.2309329899426424
io_conditional_structured,EE,743.0,0.0003146790465571685,0.0003247636971817852,1.008465062461673e-05,1.313970168767032e-05,0.7674946406187968
io_conditional_structured,EE,752.0,0.000303017568633426,0.00029084109087637106,-1.2176477757054919e-05,1.261382314184932e-05,-0.965328086506667
io_conditional_structured,EE,761.0,0.0002675548885093303,0.000258198637197833,-9.356251311497352e-06,1.215381378289167e-05,-0.7698201962471805
io_conditional_structured,EE,770.0,0.0002233514949629316,0.00022784952340982107,4.498028446889453e-06,1.169933755154567e-05,0.38446864423492005
io_conditional_structured,EE,779.0,0.0002004459602085117,0.00020056255967968362,1.1659947117190466e-07,1.133228462466937e-05,0.010289140719081309
io_conditional_structured,EE,788.0,0.0001957101373574696,0.00017683188882818126,-1.8878248529288327e-05,1.099751096976311e-05,-1.7165928346143737
io_conditional_structured,EE,797.0,0.0001711182052456424,0.00015712269296121954,-1.3995512284422853e-05,1.069313256511339e-05,-1.3088318319445098
io_conditional_structured,EE,806.0,0.0001560474547928315,0.00014189609520931528,-1.415135958351621e-05,1.051424430503102e-05,-1.3459226524482455
io_conditional_structured,EE,815.0,0.0001338171356162347,0.00013143536365448451,-2.381771961750196e-06,1.034327222295535e-05,-0.23027257819476205
io_conditional_structured,EE,824.0,0.0001120478580890704,0.00012560700894276587,1.3559150853695472e-05,1.027137358346994e-05,1.3200912948504433
io_conditional_structured,EE,833.0,0.0001051676677053838,0.00012417240864131637,1.9004740935932573e-05,1.028393901770971e-05,1.848002103396859
io_conditional_structured,EE,842.0,0.000117806201916188,0.00012689219458584175,9.08599266965375e-06,1.036200137842726e-05,0.8768569253976319
io_conditional_structured,EE,851.0,0.0001129238818823651,0.00013347616573173259,2.055228384936749e-05,1.044982520239239e-05,1.96675862526985
io_conditional_structured,EE,860.0,0.000130753938081456,0.00014337099217895204,1.2617054097496046e-05,1.062365446773912e-05,1.187637844944062
io_conditional_structured,EE,869.0,0.0001360064486800111,0.0001558807576996764,1.987430901966529e-05,1.080407843625235e-05,1.839519135012793
io_conditional_structured,EE,878.0,0.000142701107885121,0.0001703044096518408,2.7603301766719807e-05,1.105730632370575e-05,2.4963857343393943
io_conditional_structured,EE,887.0,0.0001759873000626976,0.00018594239597882276,9.955095916125162e-06,1.130260213347575e-05,0.8807791160444746
io_conditional_structured,EE,896.0,0.0001898974176732008,0.00020211470660662595,1.221728893342514e-05,1.160847871223333e-05,1.0524453062527677
io_conditional_structured,EE,905.0,0.0001784174198948312,0.00021816330939038783,3.974588949555663e-05,1.189718700153313e-05,3.3407804290572876
io_conditional_structured,EE,914.0,0.000218681885902799,0.00023343248986475078,1.4750603961951773e-05,1.219908517950198e-05,1.209156567472542
io_conditional_structured,EE,923.0,0.0002319075685127173,0.0002472687191795253,1.5361150666808027e-05,1.244738783558245e-05,1.2340862894057347
io_conditional_structured,EE,932.0,0.0002558750008343486,0.00025911431909274893,3.2393182584003065e-06,1.270899881646145e-05,0.25488382721419006
io_conditional_structured,EE,941.0,0.0002657634548511705,0.0002686363396282066,2.8728847770360965e-06,1.295199498386738e-05,0.2218102138407617
io_conditional_structured,EE,950.0,0.0002577255920692405,0.00027555855281708065,1.783296074784013e-05,1.317193995286039e-05,1.3538598575198912
io_conditional_structured,EE,959.0,0.0002685434949184128,0.0002796051823344624,1.1061687416049628e-05,1.334354444739843e-05,0.8289916865534411
io_conditional_structured,EE,968.0,0.0002702164210203045,0.00028055173813833955,1.0335317118035053e-05,1.347450756314027e-05,0.767027445686214
io_conditional_structured,EE,977.0,0.0002659514866684913,0.00027843934768284384,1.2487861014352526e-05,1.354942865004673e-05,0.9216522214248094
io_conditional_structured,EE,986.0,0.0002493945384515391,0.0002734531465597382,2.4058608108199083e-05,1.362779565451913e-05,1.7654071662148074
io_conditional_structured,EE,995.0,0.0002680551281365333,0.00026578345932182543,-2.271668814707859e-06,1.367308803100699e-05,-0.16614160675015827
io_conditional_structured,EE,1004.0,0.000250047860667255,0.0002556292814341698,5.5814207669148e-06,1.599650779016956e-05,0.34891495319652127
io_conditional_structured,EE,1013.0,0.0002821928965637053,0.0002433024651813746,-3.8890431382330683e-05,1.593434942829425e-05,-2.4406664079597666
io_conditional_structured,EE,1022.0,0.0002583146216583555,0.00022924184575828213,-2.9072775900073353e-05,1.583743160761595e-05,-1.8357001703541849
io_conditional_structured,EE,1031.0,0.0002317007241933315,0.00021389966287561714,-1.780106131771435e-05,1.575408041853111e-05,-1.1299333788327899
io_conditional_structured,EE,1040.0,0.000212135746900778,0.00019772793618780775,-1.4407810712970253e-05,1.562770358143257e-05,-0.9219403630158634
io_conditional_structured,EE,1049.0,0.0002047517729225219,0.00018116900856145665,-2.3582764361065238e-05,1.550718825884738e-05,-1.5207634012962
io_conditional_structured,EE,1058.0,0.0002077394036386686,0.00016464252441635154,-4.309687922231706e-05,1.542916801558688e-05,-2.793208239017143
io_conditional_structured,EE,1067.0,0.0001579005342989403,0.00014856239688627155,-9.338137412668766e-06,1.53150451908071e-05,-0.6097361970746263
io_conditional_structured,EE,1076.0,0.0001365362039037063,0.00013334244636134076,-3.1937575423655288e-06,1.51991366928953e-05,-0.2101275623015103
io_conditional_structured,EE,1085.0,0.0001116884924997721,0.00011936860935362705,7.680116853854942e-06,1.512432126068757e-05,0.5077991085667929
io_conditional_structured,EE,1094.0,0.0001363221329446315,0.00010688234928491139,-2.9439783659720097e-05,1.505721502754336e-05,-1.9551944769246818
io_conditional_structured,EE,1103.0,8.490043737371525e-05,9.60467702040333e-05,1.1146332830318053e-05,1.503171006862865e-05,0.7415212759844654
io_conditional_structured,EE,1112.0,7.993671288296627e-05,8.702215189779032e-05,7.085439014824051e-06,1.503337387545596e-05,0.4713139627553599
io_conditional_structured,EE,1121.0,7.675585762869287e-05,7.995940976463218e-05,3.2035521359393077e-06,1.507427413318218e-05,0.21251783718643558
io_conditional_structured,EE,1130.0,7.665191127665821e-05,7.488752452666917e-05,-1.764386749989041e-06,1.510881451015885e-05,-0.11677863599441932
io_conditional_structured,EE,1139.0,6.601364305655989e-05,7.169822861772942e-05,5.684585561169535e-06,1.517224612482256e-05,0.37467000695890806
io_conditional_structured,EE,1148.0,6.478019999085766e-05,7.026876145637125e-05,5.488561465513594e-06,1.528367527490086e-05,0.3591126719714474
io_conditional_structured,EE,1157.0,6.800843320994446e-05,7.047548632376597e-05,2.467053113821516e-06,1.539424915963574e-05,0.1602580995174624
io_conditional_structured,EE,1166.0,4.239396463684214e-05,7.2156340818868e-05,2.976237618202587e-05,1.557410669583047e-05,1.9110165843408473
io_conditional_structured,EE,1175.0,4.808379887492415e-05,7.505910123269328e-05,2.6975302357769124e-05,1.572286668527367e-05,1.7156732864137743
io_conditional_structured,EE,1184.0,5.733448159489565e-05,7.890876883766696e-05,2.157428724277131e-05,1.589015927693616e-05,1.357713718709252
io_conditional_structured,EE,1193.0,5.626832569108465e-05,8.343021326583446e-05,2.7161887574749808e-05,1.605454582746319e-05,1.6918502626393954
io_conditional_structured,EE,1202.0,0.0001005998246342569,8.835168149503755e-05,-1.2248143139219358e-05,1.629124069064181e-05,-0.751823840295667
io_conditional_structured,EE,1211.0,9.11472465764491e-05,9.341892581505459e-05,2.2716792386054846e-06,1.650325937885665e-05,0.13765033842441293
io_conditional_structured,EE,1220.0,7.592638001491128e-05,9.83871960423823e-05,2.2460816027471017e-05,1.673449964937921e-05,1.3421862916770406
io_conditional_structured,EE,1229.0,0.0001002502495322224,0.00010301208424458346,2.7618347123610623e-06,1.694491479820916e-05,0.16298899966454533
io_conditional_structured,EE,1238.0,0.0001105481342187813,0.00010705429374254882,-3.493840476232477e-06,1.714927933109951e-05,-0.20373103783414045
io_conditional_structured,EE,1247.0,0.0001168099812298024,0.00011034110353398945,-6.4688776958129535e-06,1.736953278270156e-05,-0.3724266954523587
io_conditional_structured,EE,1256.0,0.0001124607763909589,0.00011277475211885789,3.139757278989853e-07,1.757319273442065e-05,0.017866743547630955
io_conditional_structured,EE,1265.0,0.0001260293839550432,0.0001142653957550826,-1.1763988199960611e-05,1.78235669351323e-05,-0.6600243510614274
io_conditional_structured,EE,1274.0,0.0001084569017287286,0.0001147241438253949,6.267242096666295e-06,1.801787069582945e-05,0.3478347803948309
io_conditional_structured,EE,1283.0,9.590809556387285e-05,0.00011410392896794525,1.819583340407241e-05,1.819304729375069e-05,1.0001531414873348
io_conditional_structured,EE,1292.0,0.0001233457132018521,0.00011245584524004962,-1.0889867961802471e-05,1.838015953899359e-05,-0.5924795124166126
io_conditional_structured,EE,1301.0,0.0001217764750072565,0.00010985578940771992,-1.1920685599536583e-05,1.856349327114038e-05,-0.6421574552494924
io_conditional_structured,EE,1310.0,0.00011819950465898,0.00010637982865542625,-1.1819676003553743e-05,1.870476327975271e-05,-0.6319072755306213
io_conditional_structured,EE,1319.0,0.000133651600152727,0.00010211336244578552,-3.153823770694149e-05,1.889183834550227e-05,-1.6694107333630686
io_conditional_structured,EE,1328.0,8.102007416865155e-05,9.719017065080308e-05,1.6170096482151535e-05,1.905391354798534e-05,0.8486496194825696
io_conditional_structured,EE,1337.0,0.0001149521777603477,9.177028925530024e-05,-2.3181888505047457e-05,1.921294967046559e-05,-1.2065762364788253
io_conditional_structured,EE,1346.0,8.897597153809237e-05,8.601470127425106e-05,-2.9612702638413097e-06,1.936010771570305e-05,-0.15295732375700644
io_conditional_structured,EE,1355.0,7.568914722018872e-05,8.00836464383661e-05,4.3944992181773885e-06,1.952334575416955e-05,0.2250894530840784
io_conditional_structured,EE,1364.0,7.041248040979531e-05,7.412767967944736e-05,3.7151992696520496e-06,1.965232326460963e-05,0.1890463137425827
io_conditional_structured,EE,1373.0,4.653205690804231e-05,6.828644879331758e-05,2.1754391885275263e-05,1.985390681616915e-05,1.0957234808596132
io_conditional_structured,EE,1382.0,6.479302559686943e-05,6.269844926111261e-05,-2.094576335756826e-06,1.998883012693696e-05,-0.10478733985207937
io_conditional_structured,EE,1391.0,6.134127111665366e-05,5.750164688008111e-05,-3.83962423657255e-06,2.015141762032754e-05,-0.19053866625737376
io_conditional_structured,EE,1400.0,8.43434416992676e-05,5.28107574813689e-05,-3.1532684217898704e-05,2.035754339136946e-05,-1.548943485551745
io_conditional_structured,EE,1409.0,1.644192500455191e-05,4.8685915055125116e-05,3.2243990050573204e-05,2.056074596632515e-05,1.568230554639561
io_conditional_structured,EE,1418.0,6.249611372083027e-05,4.517345904996186e-05,-1.7322654670868414e-05,2.07616159305212e-05,-0.834359653354475
io_conditional_structured,EE,1427.0,6.179464581388684e-05,4.2319623049110296e-05,-1.947502276477654e-05,2.09635744008183e-05,-0.9289934241374574
io_conditional_structured,EE,1436.0,4.01686213763188e-05,4.0160137060834675e-05,-8.484315484124185e-09,2.123504183868412e-05,-0.00039954314894111533
io_conditional_structured,EE,1445.0,3.136370413988113e-05,3.867626597523026e-05,7.312561835349126e-06,2.145561675728439e-05,0.34082272805634634
io_conditional_structured,EE,1454.0,6.519969353976117e-06,3.781970986093064e-05,3.129974050695452e-05,2.170484525147186e-05,1.442062366458568
io_conditional_structured,EE,1463.0,5.383073158623734e-05,3.7541102265676435e-05,-1.6289629320560906e-05,2.194280400213784e-05,-0.7423677174063006
io_conditional_structured,EE,1472.0,3.597735213610332e-05,3.7789524699862504e-05,1.8121725637591828e-06,2.221965486389889e-05,0.08155718776278059
io_conditional_structured,EE,1481.0,4.731895467030163e-05,3.849383460344648e-05,-8.825120066855151e-06,2.253709042536876e-05,-0.39158204986927686
io_conditional_structured,EE,1490.0,4.133691645836685e-05,3.956010807499722e-05,-1.7768083833696275e-06,2.285440254096399e-05,-0.07774468749226303
io_conditional_structured,EE,1499.0,-3.715989299969776e-06,4.0892013727840866e-05,4.4608003027810645e-05,2.317924076167669e-05,1.9244807664952994
io_conditional_structured,EE,1512.0,6.038362927506049e-05,4.309848096207745e-05,-1.7285148312983037e-05,1.670188837850476e-05,-1.0349217957431047
io_conditional_structured,EE,1529.0,4.387692034294135e-05,4.604265029873838e-05,2.1657299557970307e-06,1.7176603862266e-05,0.1260860396597235
io_conditional_structured,EE,1546.0,4.53022620098187e-05,4.857570275376896e-05,3.273440743950255e-06,1.76542515331782e-05,0.18541940097536125
io_conditional_structured,EE,1563.0,4.319688504673707e-05,5.022245662093515e-05,7.025571574198082e-06,1.814887321766227e-05,0.3871078655924974
