ell,Dl_TT_io_backbone_control,Dl_TE_io_backbone_control,Dl_EE_io_backbone_control,Dl_TT_io_conditional_structured,Dl_TE_io_conditional_structured,Dl_EE_io_conditional_structured,Dl_TT_lcdm_planck_reference,Dl_TE_lcdm_planck_reference,Dl_EE_lcdm_planck_reference
1016,1061.2852649700283,-44.781311364025996,37.18563869375845,1046.1506756766478,-46.87762631626659,39.282456803157174,1044.1549303757665,-42.43010515970165,40.73222455077127
1017,1061.7426925322206,-45.744446142826135,36.998012539366606,1046.3611455776424,-47.88485508678439,39.10483434574631,1043.8177963297778,-43.60469936436472,40.59494002042934
1018,1062.2960979898937,-46.69053458479832,36.80678314315803,1046.667899310238,-48.87596228287259,38.92315951060541,1043.5916037439345,-44.7659795115741,40.45278910886684
1019,1062.9433825094413,-47.619308500767616,36.612036298769006,1047.0689220950949,-49.85065618752078,38.73751502288427,1043.4746749896294,-45.91349875554601,40.3058316035843
1020,1063.6824273716484,-48.530498270257006,36.41385857719799,1047.562179895765,-50.808643439387986,38.54798437726719,1043.4653152697729,-47.04680730657118,40.15412791329463
1021,1064.5110939201036,-49.42383283856249,36.21233732878614,1048.1456193686117,-51.749629029334145,38.35465183994764,1043.5618125733588,-48.165452424300966,39.997739069561575
1022,1065.427223509616,-50.29903971382843,36.00756068519756,1048.8171678127326,-52.67331629695148,38.15760245060295,1043.7624376300294,-49.268978411033196,39.836726728438315
1023,1066.428637454631,-51.15584496412275,35.79961756139988,1049.5747331198834,-53.57940692709607,37.95692202436913,1044.0654438646397,-50.356926604998236,39.67115317210595
1024,1067.5131369776466,-51.99397321451229,35.58859765764455,1050.416203724399,-54.46760094641939,37.75269715381556,1044.4690673518253,-51.428835373645015,39.50108131051209
1025,1068.6785031576292,-52.8131476441379,35.374591461447366,1051.3394485531176,-55.3375967198996,37.54501521091977,1044.9715267705658,-52.48424010692691,39.326574683009405
1026,1069.9224968784276,-53.61308998328984,35.15769024956881,1052.342316975301,-56.18909094737322,37.333964349042084,1045.571023358751,-53.522673210587904,39.14769745999408
1027,1071.2428587771908,-54.39352051048295,34.93798608999446,1053.422638752559,-57.021778660066424,37.11963350490044,1046.2657408677453,-54.54366409944835,38.964514444544456
1028,1072.6373091927826,-55.15415804953194,34.715571843915484,1054.5782239887708,-57.83535321712671,36.902112400545114,1047.053845516954,-55.54673919069118,38.77709107405951
1029,1074.1035481141987,-55.89471996662663,34.49054116770897,1055.806863080009,-58.629506302154226,36.68149154533342,1047.9334859483893,-56.53142189714774,38.585493421897425
1030,1075.6392551289805,-56.61492216740721,34.26298851491838,1057.1063266644592,-59.403927919733285,36.457862237904486,1048.9027931812325,-57.49723262058386,38.389788199014085
1031,1077.2420893716333,-57.31447909403949,34.03300913823402,1058.474365572346,-60.15830639196392,36.23131656815393,1049.959880566404,-58.443688744985835,38.19004275560168
1032,1078.9096894720383,-57.993103722290144,33.80069909147332,1059.908710775852,-60.892328354993204,36.00194741920867,1051.102843741125,-59.37030462984643,37.98632508272721
1033,1080.639673503874,-58.65050755860198,33.56615523156141,1061.4070733390445,-61.60567875554694,35.76984846940162,1052.3297605834841,-60.27659160345077,37.778703813971006
1034,1082.4296389330261,-59.286400637169194,33.3294752205114,1062.967144367793,-62.29804084746091,35.53511419424643,1053.6386887070944,-61.16212736499116,37.56725188773951
